name,id,smiles,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
Ketotifen,DB00920,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,R06AX;S01GX,RESPIRATORY SYSTEM;SENSORY ORGANS,ANTIHISTAMINES FOR SYSTEMIC USE;OPHTHALMOLOGICALS,ANTIHISTAMINES FOR SYSTEMIC USE;DECONGESTANTS AND ANTIALLERGICS,Other antiallergics;Other antihistamines for systemic use,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.434,4.0144,3,0,4,0.732527624,0,20.31,0.244825113,0.998760509,0.777402043,0.769448221,0.524384212,0.287443224,0.143922119,0.800494206,0.911475337,0.605672526,0.240172172,0.030242479,0.618954319,0.53253355,0.999864948,0.017924205,0.027127523,0.213319397,0.049129881,0.007235623,0.076410791,0.006986109,0.978635037,0.763024187,0.264153717,0.02257845,0.033962077,0.047329949,0.038015896,0.620962936,0.883234131,-4.763143804,68.20430537,17.01196679,-14.62311681,-7.571075589,3.212460731,2.630089216,83.12960401,-3.799032337,-0.879955469,43.54400931,77.6269872,31.17487398,11.76812718,63.80379992,79.29430012,22.48933695,10.66304769,59.1314463,99.06940675,47.2276076,91.46956185,84.91663435,76.50252036,70.99651028,96.74292361,96.85924777,61.22528112,68.67002714,12.75688251,94.4552152,55.68049632,83.67584335,64.21093447,54.78867778,82.82279953,60.5661109,28.3443195,43.42768515,55.68049632,91.66343544,86.54517255,67.81698333,69.75571927,67.77820861,53.50911206,60.83753393,68.32105467,85.07173323,63.78441256,75.92089957,49.16634354,13.1446297,70.2210159,86.89414502,72.66382319,60.72120977,35.67274137,29.08103916
Kinetin,DB11336,c1coc(CNc2ncnc3nc[nH]c23)c1,,,,,,c1coc(CNc2ncnc3nc[nH]c23)c1,215.216,1.558,5,2,4,0.692592486,0,79.63,0.496792483,0.593288654,0.839985836,0.544029105,0.050468367,0.102939397,0.002037049,0.054525377,0.037055925,0.110517103,0.142228886,0.031330141,0.009663489,0.923834038,0.999917305,0.002435034,0.00352588,0.451661873,0.01112609,0.004452864,0.115353513,0.000557703,0.374877149,0.006801954,0.091362632,0.039822478,0.02400869,0.014948067,0.020484293,0.502375942,0.088766246,-5.336568874,49.2149117,21.71409266,10.28715776,-14.46935815,2.483232867,1.692141509,82.42945385,-3.102230607,-1.297578712,20.24040326,39.55021326,59.11205894,60.85692129,63.80379992,73.59441644,22.48933695,53.16013959,82.43505235,36.91353238,58.62737495,84.1799147,38.23187282,36.56455991,13.88134936,35.63396665,45.94804188,11.82628926,60.33346258,13.3385033,11.2834432,84.72276076,86.31252423,19.23226057,9.926328034,91.85730903,39.16246607,20.31795269,61.69057774,20.04652966,28.61574254,18.80573866,42.03179527,77.43311361,60.95385808,38.27064754,49.4765413,58.16207832,28.57696782,29.93408298,61.61302831,54.67235363,54.40093059,11.67119038,46.87863513,54.24583172,59.86816596,48.81737107,26.21170997
Krypton Kr 81m,DB09443,[81Kr],V09EX,VARIOUS,DIAGNOSTIC RADIOPHARMACEUTICALS,RESPIRATORY SYSTEM,Other respiratory system diagnostic radiopharmaceuticals,[81Kr],80.916592,0,0,0,4,0.384640166,0,0,0.876172447,0.991256237,0.965130424,0.14352021,0.147750552,0.070134906,0.121695782,0.224690901,0.03590684,0.192157499,0.063315648,0.755809593,0.519182456,0.356585225,0.999389267,0.015270635,0.004747597,0.088189664,0.022823569,0.001946706,0.002146004,0.003191289,0.87082181,0.035535214,0.129106454,0.011860833,0.03378229,0.007342087,0.010338485,0.747659361,0.375006846,-4.262741718,44.56884965,7.441061444,41.29948595,-0.821519788,2.433986744,2.724986853,74.00869828,-3.233859304,1.388507838,2.946878635,23.40054285,1.938735944,11.76812718,63.80379992,31.95036836,22.48933695,1.803024428,96.58782474,92.51647926,94.10624273,65.49050019,56.57231485,25.59131446,68.67002714,68.70880186,45.36642109,22.83830942,49.86428848,97.24699496,90.03489725,44.04808065,70.99651028,59.51919349,12.87320667,69.63939511,48.73982164,10.08142691,1.550988755,42.84606437,62.15587437,38.46452113,50.5234587,58.54982551,67.70065917,30.28305545,38.30942226,79.44939899,56.53354013,92.90422644,57.6967817,37.65025204,82.93912369,98.91430787,43.81543234,74.64133385,48.42962389,45.87049244,48.70104692
L-Glutamine,DB00130,NC(=O)CC[C@H](N)C(=O)O,A16AA,ALIMENTARY TRACT AND METABOLISM,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,Amino acids and derivatives,NC(=O)CC[C@H](N)C(=O)O,146.146,-1.3362,3,3,4,0.456091774,1,106.41,0.350142032,0.878887963,0.849757051,0.001907753,0.012179289,0.064028311,0.002759576,0.04217782,0.007234131,0.082691015,0.000211217,0.151031442,0.055633705,0.091746513,0.891406167,0.00615696,0.04778752,0.005907161,0.000211664,0.006502863,0.036547769,0.000324086,0.037973838,0.000627197,0.008145921,0.000357457,0.001086847,0.000196435,0.001796841,0.284686264,0.00451069,-5.948304357,-18.04284669,-35.10597297,-7.04586932,-15.72811461,1.198130072,-2.183753638,22.05975348,-0.499845539,3.483888979,8.801861187,13.45482745,31.17487398,77.25862737,63.80379992,41.60527336,54.80806514,70.91896084,71.57813106,64.83132997,60.68243505,16.20783249,18.6894145,23.26483133,16.36293137,29.89530826,20.97712292,6.979449399,11.16711904,49.20511826,38.89104304,19.42613416,25.39744087,36.64210934,71.57813106,27.60759984,7.328421869,26.56068244,16.32415665,15.50988755,7.134548275,2.365257852,7.677394339,13.99767352,11.0895696,4.303993796,17.40984878,33.77278015,4.265219077,13.18340442,6.59170221,2.210158976,23.80767739,7.483520744,2.675455603,4.071345483,6.552927491,88.9104304,64.75378054
L-Lactic acid,DB14475,C[C@H](O)C(=O)O,,,,,,C[C@H](O)C(=O)O,90.078,-0.5482,2,2,4,0.453935951,1,57.53,0.029527535,0.672145462,0.374383169,0.0053879,0.005030658,0.204418883,0.001677025,0.023587002,0.020472594,0.059839115,8.00E-05,0.063034892,0.059072275,0.207773654,0.615710801,0.005014915,0.065301232,0.002686307,0.000238708,0.008044149,0.047785464,0.000986932,0.052947339,0.005656289,0.017598272,0.000455737,0.001165063,0.00120067,0.003064879,0.131680556,0.003878852,-5.566117187,-40.34697414,-21.29995574,-8.954462346,-14.0597307,1.208376775,-2.392126076,41.72963436,1.010391401,2.191470086,3.412175262,18.28227995,16.38231873,60.85692129,63.80379992,40.98487786,54.80806514,35.80845289,11.78751454,44.12563009,12.5242342,26.52190772,9.654905002,63.35789066,12.40791004,17.37107406,35.40131834,3.761147732,8.33656456,25.0484684,40.20938348,33.54013183,19.54245832,31.8340442,79.79837146,17.52617294,7.716169058,30.36060489,25.12601784,25.63008918,9.112058938,16.44048081,15.16091508,15.62621171,11.82628926,13.84257464,22.7995347,10.23652579,3.761147732,21.3648701,2.326483133,8.297789841,20.70569988,13.68747577,2.79177976,2.908103916,15.54866227,98.759209,55.40907328
Labetalol,DB00598,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,C07AG;C07BG;C07CG,CARDIOVASCULAR SYSTEM,BETA BLOCKING AGENTS,BETA BLOCKING AGENTS;BETA BLOCKING AGENTS AND OTHER DIURETICS;BETA BLOCKING AGENTS AND THIAZIDES,Alpha and beta blocking agents;Alpha and beta blocking agents and other diuretics;Alpha and beta blocking agents and thiazides,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,328.412,2.1354,4,4,4,0.596838962,2,95.58,0.192573731,0.402968651,0.868507969,0.202851985,0.08049367,0.190246694,0.028894743,0.525980806,0.701551604,0.3502579,0.041761772,0.287310578,0.223955452,0.03736766,0.996183658,0.01155208,0.037431704,0.019425272,0.004440756,0.011812164,0.074006487,0.002130869,0.476188391,0.151850522,0.01004733,0.000711223,0.009772823,0.019963108,0.001981498,0.298596317,0.621483362,-5.510678696,24.55603645,-1.573943446,5.728201901,-13.43553745,2.549835897,0.515750911,57.11854096,-2.739020187,1.891781836,48.77859636,47.65412951,46.47150058,86.02171384,63.80379992,59.94571539,68.86390074,64.6762311,50.87243117,24.73827065,64.4823575,70.0271423,46.02559131,59.94571539,46.49088794,87.43699108,90.50019387,36.7584335,44.86234975,70.91896084,68.98022489,9.926328034,51.26017836,52.1519969,65.41295076,46.37456378,29.7789841,39.74408686,41.95424583,36.02171384,33.2687088,57.15393563,9.577355564,19.81388135,43.35013571,41.76037224,18.57309035,35.12989531,69.05777433,22.9934083,37.72780147,26.63823187,47.57658007,17.40984878,51.64792555,34.78092284,28.92594029,55.99069407,53.23768903
Lacidipine,DB09236,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,C08CA,CARDIOVASCULAR SYSTEM,CALCIUM CHANNEL BLOCKERS,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,Dihydropyridine derivatives,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,455.551,4.4025,7,1,4,0.370073542,0,90.93,0.068721371,0.157152366,0.175566837,0.265774247,0.957639003,0.032180728,0.875347316,0.017791713,0.139446138,0.795535433,0.856628788,0.26349315,0.013644217,0.902248788,0.99753021,0.019386206,0.007308916,0.5296673,0.42035836,0.171948458,0.065537438,0.207856223,0.953620934,0.634772378,0.614325565,0.029782566,0.620150101,0.797520864,0.369100198,0.633423495,0.44881855,-4.863240167,100.1893528,148.5758653,6.863716555,-6.040411936,2.461275335,4.434163523,101.9669775,-5.792445005,4.450261416,76.3861962,82.90034897,77.35556417,36.68088406,63.80379992,30.12795657,22.48933695,61.45792943,25.43621559,10.15897635,3.14075223,74.09848779,98.48778596,12.02016285,97.82861574,12.67933307,67.9720822,87.12679333,92.98177588,67.85575805,14.54051958,81.42690965,56.02946879,65.87824738,19.19348585,93.44707251,95.42458317,92.63280341,36.40946103,95.34703373,81.15548662,81.50445909,89.25940287,73.74951532,98.10003877,95.2694843,92.78790229,69.44552152,61.26405584,57.11516092,90.30632028,99.96122528,49.32144242,82.62892594,45.25009694,98.02248934,93.52462195,6.708026367,71.22915859
Lacosamide,DB06218,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,N03AX,NERVOUS SYSTEM,ANTIEPILEPTICS,ANTIEPILEPTICS,Other antiepileptics,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,250.298,0.4539,3,2,4,0.770192058,1,67.43,0.804456854,0.947897124,0.91863116,0.002711747,0.026528873,0.047555488,0.000648598,0.081090176,0.002081867,0.355168605,0.001519879,0.296933764,0.058057284,0.083063442,0.984600067,0.012434934,0.011624902,0.004080284,0.001469418,0.004373152,0.078203203,0.001038432,0.635899293,0.002762204,0.026814633,0.001398312,0.003256384,0.000224223,0.002754677,0.758624434,0.027403995,-4.721129451,33.03882413,15.71045346,-10.74645521,-12.80346542,1.434372985,0.40554207,51.01818677,-1.569155675,-3.569433321,27.21985266,27.60759984,31.17487398,60.85692129,63.80379992,84.72276076,54.80806514,44.66847615,94.80418767,75.92089957,79.56572315,19.54245832,28.65451725,17.29352462,6.708026367,43.69910818,10.81814657,37.49515316,19.96898022,71.96587825,39.93796045,17.83637069,38.11554866,54.32338116,28.61574254,22.68321055,18.30166731,20.08530438,44.39705312,26.40558356,41.72159752,10.15897635,20.1240791,27.95657231,23.07095774,5.001938736,21.83016673,80.30244281,16.20783249,66.1108957,46.68476154,47.18883288,18.53431563,21.98526561,5.467235363,33.03606049,22.95463358,75.41682823,13.53237689
Lactic acid,DB04398;DB09294,CC(O)C(=O)O,G01AD,GENITO URINARY SYSTEM AND SEX HORMONES,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",Organic acids,CC(O)C(=O)O,90.078,-0.5482,2,2,4,0.453935951,1,57.53,0.030962495,0.673871833,0.384629458,0.00720151,0.006950923,0.241854625,0.002412339,0.022039808,0.028420306,0.068813088,8.16E-05,0.081150758,0.058559111,0.229947476,0.700156927,0.004238372,0.05379784,0.00206225,0.00020782,0.006881486,0.044426286,0.000925828,0.041603221,0.007586937,0.024373569,0.000449635,0.001592922,0.001328724,0.00214342,0.134796338,0.004095382,-5.53607823,-42.56568368,-21.78456632,-10.77249578,-13.53720905,1.239985568,-2.420700628,42.0476814,0.873273356,2.206962132,3.412175262,18.28227995,16.38231873,60.85692129,63.80379992,40.98487786,54.80806514,35.80845289,12.40791004,44.39705312,12.95075611,29.89530826,12.75688251,69.91081815,15.35478868,15.8200853,41.29507561,5.079488174,8.414113998,31.36874758,40.05428461,35.47886778,20.82202404,28.69329197,75.06785576,15.62621171,7.134548275,27.45250097,22.76075998,24.93214424,7.716169058,19.85265607,19.03838697,15.54866227,14.69561846,15.08336565,19.38735944,10.97324544,3.916246607,22.25668864,2.016285382,7.832493214,18.45676619,16.71190384,3.063202792,2.559131446,15.70376115,98.52656068,55.48662272
Lactitol,DB12942,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,A06AD,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,Osmotically acting laxatives,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,344.313,-5.7612,11,9,2,0.202980399,9,200.53,0.088819128,0.297715832,0.217400178,0.000571024,0.041996872,0.013660189,0.002251666,0.019087457,0.002076036,0.151501173,9.04E-05,0.004026735,0.01562815,0.03984452,0.01292102,0.057881794,0.047847075,0.000896697,0.002438506,0.131635494,0.281165445,0.000120162,0.065560377,0.003195422,0.034573387,0.001137912,0.000236254,0.001253929,0.014923385,0.287402029,0.132115071,-6.319651385,56.03030138,13.53320631,9.206514337,-22.97476882,0.643978465,-1.299897944,18.54507713,0.342928742,-9.387326818,52.46219465,4.730515704,90.73284219,96.06436603,9.848778596,12.79565723,93.95114385,91.54711128,31.2136487,18.26289259,4.730515704,8.297789841,35.20744475,4.691740985,14.73439318,13.57115161,10.77937185,17.48739822,8.607987592,1.473439318,15.8200853,10.31407522,2.79177976,86.15742536,71.69445522,8.297789841,23.69135324,90.57774331,87.51454052,10.12020163,10.62427297,11.59364095,23.92400155,25.16479256,3.761147732,14.54051958,44.3582784,34.04420318,34.43195037,7.28964715,67.27413726,44.39705312,53.00504071,0.116324157,0.232648313,10.2753005,5.234587049,95.34703373,1.667312912
Lactose,DB04465,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,,,,,,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,342.297,-5.3972,11,8,2,0.243258468,10,189.53,0.068769003,0.517311847,0.326775876,0.000157691,0.023657494,0.019778095,0.001331201,0.014241014,0.000915889,0.149019284,9.05E-06,0.002689019,0.013351985,0.090475813,0.018975202,0.015134675,0.027186471,0.000561563,0.001152912,0.041283647,0.211436954,5.36E-05,0.068315017,0.001497698,0.026360042,0.000394726,0.000123442,0.00084271,0.008223342,0.268926975,0.077999692,-6.246638048,50.57963243,8.864203807,12.15855072,-22.7183274,0.768642809,-1.510312006,17.31377533,0.295643997,-13.43351103,52.1519969,5.001938736,90.73284219,95.28887166,9.848778596,15.54866227,95.52151997,90.18999612,25.55253974,31.98914308,10.23652579,3.644823575,27.21985266,6.94067468,10.66304769,8.142690965,6.552927491,17.29352462,4.614191547,0.853043815,14.26909655,19.23226057,3.450949981,59.24777045,54.86622722,6.048856146,16.55680496,72.0822024,81.23303606,7.134548275,10.93447073,6.126405584,19.89143079,14.65684374,2.365257852,12.13648701,35.12989531,31.17487398,26.52190772,8.414113998,62.58239628,39.12369135,57.89065529,0.310197751,0.736719659,8.724311749,4.769290423,94.76541295,0.504071345
Lactulose,DB00581,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,A06AD,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,Osmotically acting laxatives,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,342.297,-5.3956,11,8,2,0.237891435,9,189.53,0.059139347,0.468817675,0.326781589,0.000210003,0.014523467,0.016340614,0.001441545,0.013832162,0.00117183,0.157254107,1.78E-05,0.002756103,0.019851332,0.097962333,0.02442236,0.023030125,0.041311397,0.000512692,0.001788879,0.03981099,0.191238019,8.17E-05,0.084284945,0.001281263,0.03291253,0.000726194,0.000151746,0.001183492,0.017491455,0.271948513,0.090905645,-6.281734466,56.57510968,10.13332038,10.69595208,-22.50647521,0.916020557,-1.523756385,15.47549357,0.565594125,-8.400772272,52.07444746,5.060100814,90.73284219,95.28887166,9.848778596,15.12214036,93.95114385,90.18999612,22.3730128,28.65451725,10.2753005,4.303993796,20.78324932,5.699883676,11.2834432,7.716169058,7.677394339,18.069019,5.816207832,0.930593253,18.80573866,20.16285382,3.799922451,70.0271423,68.20473052,5.622334238,20.20162854,71.26793331,78.71267933,8.530438154,12.5242342,5.273361768,22.95463358,20.00775494,2.675455603,13.64870105,46.6072121,31.71772005,29.00348972,7.754943777,68.01085692,40.71345483,55.21519969,0.620395502,1.124466848,8.646762311,4.032570764,96.89802249,2.44280729
Lamivudine,DB00709,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,J05AF;J05AR,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,"Antivirals for treatment of HIV infections, combinations;Nucleoside and nucleotide reverse transcriptase inhibitors",Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.261,-0.5941,7,2,4,0.703861584,2,90.37,0.892982936,0.875978899,0.957147729,0.003156219,0.003020796,0.136915976,0.001389122,0.027644464,0.000174374,0.085737731,0.000328252,0.206581127,0.117430464,0.922463286,0.996798372,0.008651772,0.007825843,0.028280731,0.028560342,0.00845103,0.170095955,0.004849183,0.162018966,0.0016485,0.065118172,0.013648248,0.003950979,0.009311683,0.200471944,0.590701449,0.029491632,-5.342505094,26.10122277,-25.85304526,-2.612630362,-18.26033657,1.930531288,-0.627527701,26.79519367,-1.250898407,-0.400405561,22.33423808,17.95269484,77.35556417,60.85692129,63.80379992,75.45560295,68.86390074,60.87630865,97.1306708,64.4823575,91.97363319,20.70569988,6.320279178,47.26638232,11.01202016,20.47305157,2.365257852,7.793718496,13.02830554,59.48041877,54.94377666,84.49011245,53.27646375,43.97053121,20.31795269,52.46219465,52.1519969,31.44629701,74.60255913,50.01938736,17.75882125,6.59170221,35.16867003,61.41915471,26.21170997,32.80341218,85.26560682,65.72314851,16.78945328,29.62388523,39.51143854,5.622334238,31.79526948,3.567274137,17.2547499,17.52617294,8.259015122,79.75959674,33.22993408
Lamotrigine,DB00555,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,N03AX,NERVOUS SYSTEM,ANTIEPILEPTICS,ANTIEPILEPTICS,Other antiepileptics,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,256.096,2.0098,5,2,4,0.813809513,0,90.71,0.359892708,0.875533462,0.980290627,0.856767952,0.324562916,0.115398468,0.156743975,0.111111654,0.08837808,0.475746965,0.298925617,0.374155581,0.10620033,0.961222816,0.999945331,0.019273175,0.0512801,0.862436175,0.248120803,0.04484113,0.193414745,0.033207293,0.910885465,0.06313256,0.54140687,0.291648722,0.028189323,0.289999563,0.078491743,0.580722368,0.103726377,-4.456008626,58.91863189,29.06916032,20.36778567,-11.14890559,2.650140038,1.790422274,70.42739542,-3.52224501,0.08591011,28.88716557,45.75416828,59.11205894,60.85692129,63.80379992,90.84916634,22.48933695,61.30283055,72.70259791,64.32725863,98.06126406,93.67972082,74.21481194,40.90732842,72.58627375,51.76424971,59.82939124,49.12756883,72.43117487,80.34121753,52.53974409,91.89608375,88.87165568,65.80069794,73.86583947,98.72043428,88.52268321,74.25358666,79.10042652,78.59635518,69.05777433,45.94804188,86.07987592,96.54905002,64.09461031,77.54943777,72.35362544,64.83132997,30.55447848,83.21054672,69.75571927,61.07018224,67.46801086,34.85847228,58.16207832,56.06824351,44.28072896,40.75222955,37.34005428
Lanreotide,DB06791,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,H01CB,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,HYPOTHALAMIC HORMONES,Somatostatin and analogues,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,1096.347,0.8216,14,13,1,0.045331919,9,355.08,0.131851032,0.054901677,0.471020278,0.039696883,0.660574603,0.344749248,0.50413509,0.223508975,0.042789364,0.919619453,0.884390807,0.077227604,0.072899467,0.753408873,0.964056003,0.014894267,0.016554511,0.07538666,0.026027726,0.063072781,0.108524738,0.034476493,0.272182274,0.638346463,0.268290283,0.05999155,0.065267522,0.181141931,0.155376053,0.095813522,0.797635841,-6.74915741,21.42166085,85.00092224,-19.65604255,-14.76843294,3.008910906,1.330129278,92.69510153,-3.62949674,-0.091902899,96.85924777,30.90345095,94.59092672,97.44086855,2.908103916,2.946878635,93.95114385,96.5102753,40.2481582,2.869329197,17.91392012,49.43776658,89.68592478,82.93912369,90.345095,68.47615355,48.08065142,99.30205506,94.37766576,30.01163242,44.12563009,68.12718108,32.29934083,58.78247383,39.08491663,67.42923614,50.56223342,81.15548662,59.28654517,78.98410237,24.35052346,81.62078325,68.43737883,82.12485459,78.86777821,71.57813106,81.34936022,5.001938736,78.13105855,4.187669639,34.16052734,92.63280341,8.452888717,10.31407522,79.10042652,47.8480031,78.32493214,38.73594416,35.78906553
Lansoprazole,DB00448,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,A02BC;A02BD,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR ACID RELATED DISORDERS,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),Combinations for eradication of Helicobacter pylori;Proton pump inhibitors,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,369.368,3.51522,4,1,4,0.747285964,1,67.87,0.536272493,0.935215247,0.9135566,0.926305676,0.895453703,0.425191575,0.618217134,0.343253243,0.327400735,0.77302078,0.87284143,0.239141232,0.12184481,0.853074741,0.999976063,0.008750872,0.018064235,0.863677096,0.446134591,0.030376626,0.119729838,0.048533111,0.973976851,0.513806835,0.598885942,0.07540677,0.088244439,0.334622979,0.07718882,0.188718227,0.862097466,-4.549867744,29.44736372,35.71639058,-21.48157546,-8.788425677,3.09316392,2.58393752,100.2203087,-4.180819883,-3.030602075,58.02636681,69.73633191,46.47150058,36.68088406,63.80379992,81.79526948,54.80806514,44.99806126,84.99418379,73.24544397,78.01473439,96.20007755,96.58782474,89.06552927,93.09810004,77.43311361,79.8759209,84.02481582,93.79604498,64.87010469,55.79682047,76.42497092,93.56339667,44.39705312,41.60527336,98.72043428,96.00620396,64.98642885,63.20279178,83.24932144,89.76347421,76.15354789,88.75533152,85.38193098,83.32687088,79.75959674,72.12097712,18.84451338,82.78402482,77.16169058,43.58278402,66.88639007,7.328421869,58.58860023,82.86157425,72.00465297,91.31446297,27.95657231,16.40170609
